"Internal ID","Name","Address","Country","State or Province","County","City","Specific Place","Modern Location","Visited","Mentioned Only","Latitude","Longitude","Website URL","Total Usage Count","Confirmed"
"4916","Dansville, Livingston County, New York","","","New York","Livingston County","Dansville","","","","","42.5608999","-77.696106","https://wilfordwoodruffpapers.org/subjects/dansville-livingston-county-new-york","1",""
"4937","Berrien County, Michigan","","","Michigan","Berrien County","","","Berrien County, Michigan","","","42.0320742","-86.7416374","https://wilfordwoodruffpapers.org/subjects/berrien-county-michigan","1","2021-12-23"
"4938","Bertrand Township, Berrien County, Michigan","","","Michigan","Berrien County","Bertrand Township","","","","","41.7929019","-86.3680869","https://wilfordwoodruffpapers.org/subjects/bertrand-township-berrien-county-michigan","1","2021-12-23"
"4952","Decatur, Van Buren County, Michigan","","","Michigan","Van Buren County","Decatur","","","","","42.1080979","-85.9744569","https://wilfordwoodruffpapers.org/subjects/decatur-van-buren-county-michigan","1","2022-01-05"
"4964","Garden Grove, Unorganized County, Iowa","","","Iowa","Unorganized County","Garden Grove","","","","","40.8272245","-93.6071621","https://wilfordwoodruffpapers.org/subjects/garden-grove-unorganized-county-iowa","6","2023-05-31"
"5019","Kalamazoo County, Michigan","","","Michigan","Kalamazoo County","","","","","","42.2278346","-85.520024","https://wilfordwoodruffpapers.org/subjects/kalamazoo-county-michigan","1","2022-01-03"
"5020","Kalamazoo, Kalamazoo County, Michigan","","","Michigan","Kalamazoo County","Kalamazoo","","","","","42.2917069","-85.5872286","https://wilfordwoodruffpapers.org/subjects/kalamazoo-kalamazoo-county-michigan","4","2022-01-05"
"5021","Keg Creek, Mills, Pottawattamie, Harrison and Shelby Counties, Iowa","","","Iowa","Harrison and Shelby Counties","Pottawattamie","Keg Creek, Mills","","","","41.3911501","-95.4777811","https://wilfordwoodruffpapers.org/subjects/keg-creek-mills-pottawattamie-harrison-and-shelby-counties-iowa","3",""
"5022","Lake County, Indiana","","","Indiana","Lake County","","","","","","41.4897279","-87.3016132","https://wilfordwoodruffpapers.org/subjects/lake-county-indiana","1","2022-01-21"
"5024","Lenawee County, Michigan","","","Michigan","Lenawee County","","","","","","41.8433859","-84.0167423","https://wilfordwoodruffpapers.org/subjects/lenawee-county-michigan","1","2022-01-05"
"5038","Niles Township, Delaware County, Indiana","","","Indiana","Delaware County","Niles Township","","","","","40.3560913","-85.2929384","https://wilfordwoodruffpapers.org/subjects/niles-township-delaware-county-indiana","2",""
"5040","Norway","","Norway","","","","","","","","60.472024","8.468946","https://wilfordwoodruffpapers.org/subjects/norway","20","2021-12-24"
"5078","St. Joseph County, Michigan","","","Michigan","St. Joseph County","","","","","","41.9118044","-85.520024","https://wilfordwoodruffpapers.org/subjects/st-joseph-county-michigan","1","2022-01-05"
"5085","Valparaiso, Porter County, Indiana","","","Indiana","Porter County","Valparaiso","","","","","41.4730948","-87.0611412","https://wilfordwoodruffpapers.org/subjects/valparaiso-porter-county-indiana","1","2022-01-21"
"5086","Van Buren County, Michigan","","","Michigan","Van Buren County","","","","","","42.2459665","-86.0121573","https://wilfordwoodruffpapers.org/subjects/van-buren-county-michigan","1","2022-01-05"
"5095","Washtenaw County, Michigan","","","Michigan","Washtenaw County","","","","","","42.3076493","-83.8473015","https://wilfordwoodruffpapers.org/subjects/washtenaw-county-michigan","1","2022-01-07"
"5096","Wayne County, Michigan","","","Michigan","Wayne County","","","","","","42.2790746","-83.336188","https://wilfordwoodruffpapers.org/subjects/wayne-county-michigan","1","2022-01-07"
"5120","Arnytown, Burlington County, New Jersey","","","New Jersey","Burlington County","Arnytown","","","","","40.102928","-74.5680919","https://wilfordwoodruffpapers.org/subjects/arnytown-burlington-county-new-jersey","1",""
"5126","Beverly, Essex County, Massachusetts","","","Massachusetts","Essex County","Beverly","","","","","42.5584283","-70.880049","https://wilfordwoodruffpapers.org/subjects/beverly-essex-county-massachusetts","1","2022-01-13"
"5131","Bloomfield, Essex County, New Jersey","","","New Jersey","Essex County","Bloomfield","","","","","40.8067546","-74.1854209","https://wilfordwoodruffpapers.org/subjects/bloomfield-essex-county-new-jersey","2","2021-12-24"
"5132","Bordentown, Burlington County, New Jersey","","","New Jersey","Burlington County","Bordentown","","","","","40.1462213","-74.7118264","https://wilfordwoodruffpapers.org/subjects/bordentown-burlington-county-new-jersey","3","2022-01-14"
"5137","Cape Cod, Barnstable County, Massachusetts","","","Massachusetts","Barnstable County","Cape Cod","","","","","41.6687897","-70.2962408","https://wilfordwoodruffpapers.org/subjects/cape-cod-barnstable-county-massachusetts","9",""
"5142","Colorado","","","","","","","","","","39.5500507","-105.7820674","https://wilfordwoodruffpapers.org/subjects/colorado","72","2022-11-18"
"5172","Independence, Jackson County, Missouri","","","Missouri","Jackson County","Independence","","","","","39.0911161","-94.4155068","https://wilfordwoodruffpapers.org/subjects/independence-jackson-county-missouri","58",""
"5175","Jacobstown, Burlington County, New Jersey","","","New Jersey","Burlington County","Jacobstown","","","","","40.0759461","-74.583211","https://wilfordwoodruffpapers.org/subjects/jacobstown-burlington-county-new-jersey","1",""
"5201","Laramie, Albany County, Wyoming","","","Wyoming","","","","","","","41.3113669","-105.5911007","https://wilfordwoodruffpapers.org/subjects/laramie-albany-county-wyoming","3","2022-12-14"
"5207","Manchester Township, Ocean County, New Jersey","","","New Jersey","Ocean County","Manchester Township","","","","","39.9711696","-74.3392821","https://wilfordwoodruffpapers.org/subjects/manchester-township-ocean-county-new-jersey","1","2021-12-24"
"5244","Newark, Essex County, New Jersey","","","New Jersey","Essex County","Newark","","","","","40.735657","-74.1723667","https://wilfordwoodruffpapers.org/subjects/newark-essex-county-new-jersey","5","2021-12-24"
"5249","Pueblo, Pueblo County, Colorado","","","Colorado","Pueblo County","Pueblo","","","","","38.2544472","-104.6091409","https://wilfordwoodruffpapers.org/subjects/pueblo-pueblo-county-colorado","15",""
"5257","San Francisco Bay, California","","","California","","","San Francisco Bay","","","","37.8271784","-122.2913078","https://wilfordwoodruffpapers.org/subjects/san-francisco-bay-california","13","2021-12-24"
"5286","Toms River, Ocean County, New Jersey","","","New Jersey","Ocean County","Toms River","","","","","39.9537358","-74.1979458","https://wilfordwoodruffpapers.org/subjects/toms-river-ocean-county-new-jersey","4","2021-12-24"
"5298","Woolwich, Kent, England","","England","","Kent","Woolwich","","","","","51.4894752","0.0675883","https://wilfordwoodruffpapers.org/subjects/woolwich-kent-england","28","2021-02-01"
"5317","Austria","","Austria","","","","","","","","47.516231","14.550072","https://wilfordwoodruffpapers.org/subjects/austria","13","2021-12-24"
"5323","Black Sea","","","","","","Black Sea","","","","43.413029","34.299316","https://wilfordwoodruffpapers.org/subjects/black-sea","2","2021-12-24"
"5327","Brighton, Suffolk County, Massachusetts","","","Massachusetts","Suffolk County","Brighton","","","","","42.3489143","-71.1604919","https://wilfordwoodruffpapers.org/subjects/brighton-suffolk-county-massachusetts","1","2022-01-14"
"5328","British Isles","","British Isles","","","","","","","","54.6583727","-5.7071447","https://wilfordwoodruffpapers.org/subjects/british-isles","19","2021-12-24"
"5335","Chagres, Panama Province, Republic of New Granada","","Republic of New Granada","Panama Province","","Chagres","","","","","9.266927485","-79.47316468","https://wilfordwoodruffpapers.org/subjects/chagres-panama-province-republic-of-new-granada","5","2021-12-24"
"5342","Chesterfield Township, Burlington County, New Jersey","","","New Jersey","Burlington County","Chesterfield Township","","","","","40.1219081","-74.651754","https://wilfordwoodruffpapers.org/subjects/chesterfield-township-burlington-county-new-jersey","1",""
"5344","Cohasset, Norfolk County, Massachusetts","","","Massachusetts","Norfolk County","Cohasset","","","","","42.2417675","-70.8036544","https://wilfordwoodruffpapers.org/subjects/cohasset-norfolk-county-massachusetts","3","2022-01-14"
"5345","Crossmore, Lancashire, England","","England","","Lancashire","Crossmore","","","","","53.836516","-2.843799","https://wilfordwoodruffpapers.org/subjects/crossmore-lancashire-england","1","2021-02-01"
"5356","Dennis, Barnstable County, Massachusetts","","","Massachusetts","Barnstable County","Dennis","","","","","41.7353062","-70.1939429","https://wilfordwoodruffpapers.org/subjects/dennis-barnstable-county-massachusetts","2","2021-12-28"
"5357","Des Moines, Polk County, Iowa","","","Iowa","Polk County","Des Moines","","","","","41.5868353","-93.6249593","https://wilfordwoodruffpapers.org/subjects/des-moines-polk-county-iowa","6","2022-02-18"
"5361","Eastport, Washington County, Maine","","","Maine","Washington County","Eastport","","","","","44.9061906","-66.9899785","https://wilfordwoodruffpapers.org/subjects/eastport-washington-county-maine","2",""
"5366","El Paso del Norte, Chihuahua, Mexico","","Mexico","Chihuahua","","El Paso del Norte","","El Paso, El Paso County, Texas","","","31.6903638","-106.4245478","https://wilfordwoodruffpapers.org/subjects/el-paso-del-norte-chihuahua-mexico","1",""
"5390","Fall River, Bristol County, Massachusetts","","","Massachusetts","Bristol County","Fall River","","","","","41.7014912","-71.1550451","https://wilfordwoodruffpapers.org/subjects/fall-river-bristol-county-massachusetts","7","2022-01-13"
"5391","Fort Hall, unorganized U.S. Territory","","","unorganized U.S. Territory","","","Fort Hall","the fort no longer exists","","","43.0332482","-112.4383131","https://wilfordwoodruffpapers.org/subjects/fort-hall-unorganized-us-territory","3","2023-01-05"
"5404","Guna Yala, Panama Province, Republic of New Granada","","Republic of New Granada","Panama Province","","Guna Yala","","","","","9.238865","-78.2248291","https://wilfordwoodruffpapers.org/subjects/guna-yala-panama-province-republic-of-new-granada","1",""
"5410","Haverstraw, Rockland County, New York","","","New York","Rockland County","Haverstraw","","","","","41.1975947","-73.9645837","https://wilfordwoodruffpapers.org/subjects/haverstraw-rockland-county-new-york","5",""
"5415","Hungary","","Hungary","","","","","","","","47.162494","19.503304","https://wilfordwoodruffpapers.org/subjects/hungary","2","2021-12-24"
"5416","Iowa City, Johnson County, Iowa","","","Iowa","Johnson County","Iowa City","","","","","41.6578257","-91.5346169","https://wilfordwoodruffpapers.org/subjects/iowa-city-johnson-county-iowa","7","2022-02-04"
"5437","Jefferson City, Cole County, Missouri","","","Missouri","Cole County","Jefferson City","","","","","38.5767017","-92.1735164","https://wilfordwoodruffpapers.org/subjects/jefferson-city-cole-county-missouri","11",""
"5462","Kanesville Tabernacle, Kanesville, Pottawattamie County, Iowa","","","Iowa","Pottawattamie County","Kanesville","Kanesville Tabernacle","no longer in existence","","","41.2647793","-95.8421856","https://wilfordwoodruffpapers.org/subjects/kanesville-tabernacle-kanesville-pottawattamie-county-iowa","12","2023-04-27"
"5465","Leicester, Leicestershire, England","","England","","Leicestershire","Leicester","","","","","52.6368778","-1.1397592","https://wilfordwoodruffpapers.org/subjects/leicester-leicestershire-england","6",""
"5468","Machias, Washington County, Maine","","","Maine","Washington County","Machias","","","","","44.7150789","-67.461376","https://wilfordwoodruffpapers.org/subjects/machias-washington-county-maine","3",""
"5469","Mackinac, Michilimackinac County, Wisconsin Territory","","","Wisconsin Territory","Michilimackinac County","Mackinac","","Mackinac Island, Mackinac County, Michigan","","","45.8491796","-84.6189339","https://wilfordwoodruffpapers.org/subjects/mackinac-michilimackinac-county-wisconsin-territory","1","2021-12-24"
"5489","Millbury, Worcester County, Massachusetts","","","Massachusetts","Worcester County","Millbury","","","","","42.1920719","-71.761522","https://wilfordwoodruffpapers.org/subjects/millbury-worcester-county-massachusetts","1","2022-01-14"
"5490","Milwaukee, Milwaukee County, Wisconsin Territory","","","Wisconsin Territory","Milwaukee County","Milwaukee","","","","","43.0389025","-87.9064736","https://wilfordwoodruffpapers.org/subjects/milwaukee-milwaukee-county-wisconsin-territory","6",""
"5494","Mosquito Creek, Iowa","","","Iowa","","","Mosquito Creek","","","","41.21918062","-95.82220121","https://wilfordwoodruffpapers.org/subjects/mosquito-creek-iowa","1","2021-12-24"
"5509","New Marlborough, Berkshire County, Massachusetts","","","Massachusetts","Berkshire County","New Marlborough","","","","","42.1111825","-73.2529464","https://wilfordwoodruffpapers.org/subjects/new-marlborough-berkshire-county-massachusetts","3","2022-01-13"
"5511","Newton Heath, Lancashire, England","","England","","Lancashire","Newton Heath","","","","","53.4959352","-2.1682447","https://wilfordwoodruffpapers.org/subjects/newton-heath-lancashire-england","6",""
"5515","Plum Island, Essex County, Massachusetts","","","Massachusetts","Essex County","Plum Island","","","","","42.7497176","-70.7971296","https://wilfordwoodruffpapers.org/subjects/plum-island-essex-county-massachusetts","2",""
"5516","Portsmouth, Rockingham County, New Hampshire","","","New Hampshire","Rockingham County","Portsmouth","","","","","43.0717552","-70.7625532","https://wilfordwoodruffpapers.org/subjects/portsmouth-rockingham-county-new-hampshire","4","2021-12-24"
"5517","Pottawattamie County, Iowa","","","Iowa","Pottawattamie County","","","","","","41.3911501","-95.4777811","https://wilfordwoodruffpapers.org/subjects/pottawattamie-county-iowa","9","2022-02-18"
"5534","Sandwich Islands","","Sandwich Islands","","","","","Hawaiian Islands","","","23.65237075","-166.547146","https://wilfordwoodruffpapers.org/subjects/sandwich-islands","99","2021-12-24"
"5560","St. George, Knox County, Maine","","","Maine","Knox County","St. George","","","","","44.0164709","-69.1989341","https://wilfordwoodruffpapers.org/subjects/st-george-knox-county-maine","4",""
"5561","St. Joseph, Buchanan County, Missouri","","","Missouri","Buchanan County","St. Joseph","","St. Joseph, Buchanan County, Missouri","","","39.7674578","-94.846681","https://wilfordwoodruffpapers.org/subjects/st-joseph-buchanan-county-missouri","23","2022-08-12"
"5566","Sweden","","Sweden","","","","","","","","60.128161","18.643501","https://wilfordwoodruffpapers.org/subjects/sweden","45","2021-12-24"
"5596","Winter Harbor, Hancock County, Maine","","","Maine","Hancock County","Winter Harbor","","","","","44.3947873","-68.0830278","https://wilfordwoodruffpapers.org/subjects/winter-harbor-hancock-county-maine","3","2021-12-24"
"5620","Beverly, Burlington County, New Jersey","","","New Jersey","Burlington County","Beverly","","","","","40.0653889","-74.9190558","https://wilfordwoodruffpapers.org/subjects/beverly-burlington-county-new-jersey","1","2021-12-24"
"5622","Boardentown, Burlington County, New Jersey","","","New Jersey","Burlington County","Boardentown","","","","","40.1462213","-74.7118264","https://wilfordwoodruffpapers.org/subjects/boardentown-burlington-county-new-jersey","2","2021-12-24"
"5623","Bosley, Cheshire, England","","England","","Cheshire","Bosley","","","","","53.1938876","-2.1177236","https://wilfordwoodruffpapers.org/subjects/bosley-cheshire-england","1","2021-12-24"
"5630","Canterbury, Kent, England","","England","","Kent","Canterbury","","","","","51.280233","1.0789089","https://wilfordwoodruffpapers.org/subjects/canterbury-kent-england","4","2021-02-01"
"5637","Danielson, Windham County, Connecticut","","","Connecticut","Windham County","Danielson","","","","","41.8025986","-71.8859054","https://wilfordwoodruffpapers.org/subjects/danielson-windham-county-connecticut","1","2021-12-24"
"5640","Denmark","","Denmark","","","","","","","","56.26392","9.501785","https://wilfordwoodruffpapers.org/subjects/denmark","72","2021-12-24"
"5652","Fair Hill, Cecil County, Maryland","","","Maryland","Cecil County","Fair Hill","","","","","39.702222","-75.868333","https://wilfordwoodruffpapers.org/subjects/fair-hill-cecil-county-maryland","1","2021-12-24"
"5658","Girard College, Philadelphia, Philadelphia County, Pennsylvania","","","Pennsylvania","Philadelphia County","Philadelphia","Girard College","","","","39.9740715","-75.1735687","https://wilfordwoodruffpapers.org/subjects/girard-college-philadelphia-philadelphia-county-pennsylvania","3","2021-12-24"
"5668","Italy","","Italy","","","","","","","","41.87194","12.56738","https://wilfordwoodruffpapers.org/subjects/italy","22","2022-02-09"
"5705","Naugatuck, New Haven County, Connecticut","","","Connecticut","New Haven County","Naugatuck","","","","","41.485921","-73.0506972","https://wilfordwoodruffpapers.org/subjects/naugatuck-new-haven-county-connecticut","4","2021-12-24"
"5706","New Hampshire","","","New Hampshire","","","","New Hampshire","","","43.1938516","-71.5723953","https://wilfordwoodruffpapers.org/subjects/new-hampshire","11","2021-12-24"
"5707","Newark, New Castle County, Delaware","","","Delaware","New Castle County","Newark","","","","","39.6837226","-75.7496572","https://wilfordwoodruffpapers.org/subjects/newark-new-castle-county-delaware","1","2021-12-24"
"5711","Norwich, New London County, Connecticut","","","Connecticut","New London County","Norwich","","","","","41.5242649","-72.0759105","https://wilfordwoodruffpapers.org/subjects/norwich-new-london-county-connecticut","1","2021-12-24"
"5719","Rollins Settlement, Pottawattamie County, Iowa","","","Iowa","Pottawattamie County","","Rollins Settlement","","","","41.3911501","-95.4777811","https://wilfordwoodruffpapers.org/subjects/rollins-settlement-pottawattamie-county-iowa","1",""
"5723","San Jose, Santa Clara County, California","","","California","Santa Clara County","San Jose","","","","","37.33874","-121.8852525","https://wilfordwoodruffpapers.org/subjects/san-jose-santa-clara-county-california","18","2022-01-21"
"5725","Somerville, Somerset County, New Jersey","","","New Jersey","Somerset County","Somerville","","","","","40.5742696","-74.60988","https://wilfordwoodruffpapers.org/subjects/somerville-somerset-county-new-jersey","1",""
"5726","Staten Island, Richmond County, New York","","","New York","Richmond County","Staten Island","","","","","40.5605312","-74.1474846","https://wilfordwoodruffpapers.org/subjects/staten-island-richmond-county-new-york","1",""
"5732","Turkeytown, Cecil County, Maryland","","","Maryland","Cecil County","Turkeytown","","","","","39.5739403","-75.946324","https://wilfordwoodruffpapers.org/subjects/turkeytown-cecil-county-maryland","1",""
"5737","Wallingford, New Haven County, Connecticut","","","Connecticut","New Haven County","Wallingford","","","","","41.4570108","-72.8230736","https://wilfordwoodruffpapers.org/subjects/wallingford-new-haven-county-connecticut","1","2021-12-24"
"5743","Willimantic, Windham County, Connecticut","","","Connecticut","Windham County","Willimantic","","","","","41.7106543","-72.2081338","https://wilfordwoodruffpapers.org/subjects/willimantic-windham-county-connecticut","1","2021-12-24"
"5744","Wilmington, New Castle County, Delaware","","","Delaware","New Castle County","Wilmington","","","","","39.744655","-75.5483909","https://wilfordwoodruffpapers.org/subjects/wilmington-new-castle-county-delaware","1","2021-12-24"
"5745","Wisconsin Territory","","","Wisconsin Territory","","","","Wisconsin","","","43.7844397","-88.7878678","https://wilfordwoodruffpapers.org/subjects/wisconsin-territory","2","2022-11-18"
"5750","Arizona Territory","","","Arizona Territory","","","","Arizona","","","34.0489281","-111.0937311","https://wilfordwoodruffpapers.org/subjects/arizona-territory","161","2022-11-03"
"5760","Cedar Creek, Petit Jean, Conway County, Arkansas Territory","","","Arkansas Territory","Conway County","Petit Jean","Cedar Creek","Cedar Creek, Petit Jean, Conway County, Arkansas","","","35.1242439","-92.9234759","https://wilfordwoodruffpapers.org/subjects/cedar-creek-petit-jean-conway-county-arkansas-territory","1","2021-02-01"
"5762","Petit Jean River, Arkansas Territory","","","Arkansas Territory","","","Petit Jean River","Petit Jean River, Arkansas","","","35.10643707","-93.27490518","https://wilfordwoodruffpapers.org/subjects/petit-jean-river-arkansas-territory","8","2021-02-01"
"5765","Altrincham, Cheshire, England","","England","","Cheshire","Altrincham","","Altrincham, Greater Manchester, England","","","53.3869046","-2.3488983","https://wilfordwoodruffpapers.org/subjects/altrincham-cheshire-england","4","2021-12-24"
"5815","Nebraska Territory","","","Nebraska Territory","","","","Nebraska","","","41.4925374","-99.9018131","https://wilfordwoodruffpapers.org/subjects/nebraska-territory","3","2021-12-24"
"5884","Palmyra, Marion County, Missouri","","","Missouri","Marion County","Palmyra","","","","","39.7942118","-91.5232106","https://wilfordwoodruffpapers.org/subjects/palmyra-marion-county-missouri","2",""
"5885","Jackson County, Tennessee","","","Tennessee","Jackson County","","","Jackson County, Tennessee","","","36.4004931","-85.643487","https://wilfordwoodruffpapers.org/subjects/jackson-county-tennessee","1","2021-12-24"
"5895","Alabama","","","Alabama","","","","Alabama","","","32.3182314","-86.902298","https://wilfordwoodruffpapers.org/subjects/alabama","18","2022-02-18"
"5902","Mississippi River, United States","","United States","","","","Mississippi River","","","","38.33490474","-92.21139143","https://wilfordwoodruffpapers.org/subjects/mississippi-river-united-states","133","2021-12-24"
"5903","Tennessee River, United States","","United States","","","","Tennessee River","","","","35.72883085","-86.22123826","https://wilfordwoodruffpapers.org/subjects/tennessee-river-united-states","24","2021-12-24"
"5904","Kirtland Safety Society Bank, Kirtland, Geauga County, Ohio","","","","","","Kirtland Safety Society Bank","no longer in existence","","","41.472686","-81.1437241","https://wilfordwoodruffpapers.org/subjects/kirtland-safety-society-bank-kirtland-geauga-county-ohio","10","2021-12-24"
"5905","Canada, British North America","","British North America","Canada","","","","Canada","","","56.130366","-106.346771","https://wilfordwoodruffpapers.org/subjects/canada-british-north-america","38","2021-12-24"
"5906","Bastard, Leeds County, Canada West, British North America","","British North America","Canada West","Leeds County","Bastard","","Rideau Lakes Township, United Counties of Leeds and Grenville, Ontario, Canada","","","44.678076","-76.3965954","https://wilfordwoodruffpapers.org/subjects/bastard-leeds-county-canada-west-british-north-america","9","2021-12-24"
"5908","Newfoundland","","Newfoundland","","","","","Newfoundland and Labrador, Canada","","","53.49436392","-60.22052574","https://wilfordwoodruffpapers.org/subjects/newfoundland","18","2021-12-24"
"5909","Great Salt Lake City, Great Salt Lake County, Utah Territory","","","Utah","Salt Lake County","Salt Lake City","","Salt Lake City, Salt Lake County, Utah","","","40.7607793","-111.8910474","https://wilfordwoodruffpapers.org/subjects/great-salt-lake-city-great-salt-lake-county-utah-territory","777","2021-12-24"
"5910","Missouri River, United States","","United States","","","","Missouri River","","","","43.35308133","-101.0890294","https://wilfordwoodruffpapers.org/subjects/missouri-river-united-states","82","2021-12-24"
"5912","United States of America","","","","","","","","","","37.09024","-95.712891","https://wilfordwoodruffpapers.org/subjects/united-states-of-america","671",""
"5916","Cranberry Lake, Canada West, British North America","","British North America","Canada West","","","Cranberry Lake","Crandberry Lake, Ontario, Canada","","","44.7699633","-79.0549478","https://wilfordwoodruffpapers.org/subjects/cranberry-lake-canada-west-british-north-america","2","2021-12-24"
"5917","Jones Falls, Canada West, British North America","","British North America","Canada West","","Jones Falls","","Jones Falls, Ontario, Canada","","","44.552632","-76.234892","https://wilfordwoodruffpapers.org/subjects/jones-falls-canada-west-british-north-america","7","2021-12-24"
"5918","Leeds Township, Leeds County, Canada West, British North America","","British North America","Canada West","Leeds County","Leeds Township","","Leeds and the Thousand Islands Township, United Counties of Leeds and Grenville, Ontario, Canada","","","44.4057634","-76.0182081","https://wilfordwoodruffpapers.org/subjects/leeds-township-leeds-county-canada-west-british-north-america","6","2021-12-24"
"5920","River Thames, England","","England","","","","River Thames","","","","51.5744843","-0.609253212","https://wilfordwoodruffpapers.org/subjects/river-thames-england","22","2021-12-24"
"5922","Spoon River, Illinois","","","Illinois","","","Spoon River","","","","40.70395267","-90.09411629","https://wilfordwoodruffpapers.org/subjects/spoon-river-illinois","2","2021-12-23"
"5923","Manitou Islands, Lake Michigan, Leelanau County, Michigan","","","Michigan","Leelanau County","Lake Michigan","Manitou Islands","","","","45.1082938","-86.0182428","https://wilfordwoodruffpapers.org/subjects/manitou-islands-lake-michigan-leelanau-county-michigan","5","2021-12-23"
"5924","St. Clair River, Michigan","","","Michigan","","","St. Clair River","","","","42.76481188","-82.54545831","https://wilfordwoodruffpapers.org/subjects/st-clair-river-michigan","2","2021-12-23"
"5925","Welland Canal, Canada West, British North America","","British North America","Canada West","","","Welland Canal","Welland Canal, Ontario, Canada","","","43.05732074","-79.2225468","https://wilfordwoodruffpapers.org/subjects/welland-canal-canada-west-british-north-america","3","2021-12-24"
"5926","New Orleans, Louisiana","","","Louisiana","","New Orleans","","","","","29.9510658","-90.0715323","https://wilfordwoodruffpapers.org/subjects/new-orleans-louisiana","56","2021-12-23"
"5927","Seine River","","France","","","","Seine River","","","","48.59776795","2.386897049","https://wilfordwoodruffpapers.org/subjects/seine-river","1","2021-12-24"
"5928","White River, Arkansas Territory","","","Arkansas Territory","","","White River","","","","35.1673637","-91.81962482","https://wilfordwoodruffpapers.org/subjects/white-river-arkansas-territory","2","2021-12-24"
"5929","River Clyde, Scotland","","Scotland","","","","River Clyde","","","","55.68785499","-4.110426365","https://wilfordwoodruffpapers.org/subjects/river-clyde-scotland","2","2021-12-24"
"5930","River Leven, West Dunbartonshire, Scotland","","Scotland","","West Dunbartonshire","","River Leven","","","","55.97363863","-4.576865743","https://wilfordwoodruffpapers.org/subjects/river-leven-west-dunbartonshire-scotland","1","2021-12-24"
"5931","River Forth, Scotland","","Scotland","","","","River Forth","","","","56.12455707","-4.072186554","https://wilfordwoodruffpapers.org/subjects/river-forth-scotland","2","2021-12-24"
"5934","Ohio River, United States","","United States","","","","Ohio River","","","","38.83766165","-84.60872595","https://wilfordwoodruffpapers.org/subjects/ohio-river-united-states","8","2021-12-24"
"5935","Williamstown, Decatur and Rush Counties, Indiana","","","Indiana","Decatur and Rush Counties","Williamstown","","","","","40.5512165","-85.6023643","https://wilfordwoodruffpapers.org/subjects/williamstown-decatur-and-rush-counties-indiana","1",""
"5936","Cambridge City, Wayne County, Indiana","","","Indiana","Wayne County","Cambridge City","","","","","39.8125465","-85.1716315","https://wilfordwoodruffpapers.org/subjects/cambridge-city-wayne-county-indiana","1","2021-12-23"
"5938","Mount of Olives, Jerusalem","","","","","Jerusalem","Mount of Olives","","","","31.7779499","35.2462008","https://wilfordwoodruffpapers.org/subjects/mount-of-olives-jerusalem","4",""
"5939","South Australia, Australia","","Australia","South Australia","","","","","","","-30.0002315","136.2091547","https://wilfordwoodruffpapers.org/subjects/south-australia-australia","7","2021-12-24"
"5941","Essex County, Canada West, British North America","","British North America","Canada West","Essex County","","","Essex County, Ontario, Canada","","","42.1639439","-82.7347142","https://wilfordwoodruffpapers.org/subjects/essex-county-canada-west-british-north-america","1","2021-12-24"
"5942","Carthage Jail, Carthage, Hancock County, Illinois","","","","","","Carthage Jail","","","","40.4152109","-91.1393322","https://wilfordwoodruffpapers.org/subjects/carthage-jail-carthage-hancock-county-illinois","43",""
"5943","Canada East, British North America","","British North America","Canada East","","","","Quebec, Canada","","","56.130366","-106.346771","https://wilfordwoodruffpapers.org/subjects/canada-east-british-north-america","4","2021-12-24"
"5944","New Brunswick, British North America","","British North America","New Brunswick","","","","New Brunswick, Canada","","","46.29113193","-66.4119644","https://wilfordwoodruffpapers.org/subjects/new-brunswick-british-north-america","27","2021-12-24"
"5946","Hamilton, Hancock County, Illinois","","","Illinois","Hancock County","Hamilton","","","","","40.3964333","-91.3390389","https://wilfordwoodruffpapers.org/subjects/hamilton-hancock-county-illinois","1",""
"5947","Straits of Mackinac, Michigan","","","Michigan","","","Straits of Mackinac","","","","45.8166789","-84.750051","https://wilfordwoodruffpapers.org/subjects/straits-of-mackinac-michigan","1","2021-12-23"
"5948","Paw Paw, Lee County, Illinois","","","Illinois","Lee County","Paw Paw","","","","","41.688919","-88.9811986","https://wilfordwoodruffpapers.org/subjects/paw-paw-lee-county-illinois","1",""
"5949","Woodruff, Rich County, Utah Territory","","","Utah Territory","Rich County","Woodruff","","","","","41.5218878","-111.1624159","https://wilfordwoodruffpapers.org/subjects/woodruff-rich-county-utah-territory","27",""
"5952","Mount Pisgah, Union County, Iowa","","","Iowa","Union County","","Mount Pisgah","","","","41.050718","-94.1005366","https://wilfordwoodruffpapers.org/subjects/mount-pisgah-union-county-iowa","16",""
"5953","Grand River, Iowa and Missouri","","","Iowa and Missouri","","","Grand River","","","","40.8194405","-93.9624481","https://wilfordwoodruffpapers.org/subjects/grand-river-iowa-and-missouri","3","2021-12-23"
"5954","Santa Fe, Santa Fe County, New Mexico Territory","","","New Mexico Territory","Santa Fe County","Santa Fe","","Santa Fe, Santa Fe County, New Mexico","","","35.6869752","-105.937799","https://wilfordwoodruffpapers.org/subjects/santa-fe-santa-fe-county-new-mexico-territory","5","2023-05-30"
"5955","Oregon Territory","","","Oregon Territory","","","","Oregon","","","43.8041334","-120.5542012","https://wilfordwoodruffpapers.org/subjects/oregon-territory","35","2021-12-24"
"5958","Rocky Mountains, United States","","United States","","","","Rocky Mountains","","","","44.2642998","-109.7869527","https://wilfordwoodruffpapers.org/subjects/rocky-mountains-united-states","90","2021-12-24"
